00413028	00413194
00413589	00413442 00470821
00414250	00414489
00414405	00414547 00414826
00414547	00414725
00414743	00500620
00415094	00415254 00415401 00415532
00415444	00415041 00415625
00415625	00415894 01524538 01524625
00415881	00416107 00416194 00416272 00416359
00416229	00416059 00417162
00416622	00416513
00416911	00417029
00416938	00417296 00417674 00417819 00418126 00419850 00422134 00426345 00426600 00427781 00428151 00428474 00645793
00417296	00417995 00418927 00419217 00419578 00419681
00417674	00417484
00417819	00417676 00418002 00452804 01730120 50000078
00418126	00418301 00418434 00777684
00418258	00418110 00418418 01501429
00418578	00438616
00418704	00419069 00419477 04468445
00418793	00189897 00419023
00419217	00419364 00421569 00421790
00419681	00418536 00418704
00419850	00092400 00092615 00092823 00093090 00093268 00093385 00093475 00093612 00420276 00420720 00420897 00421016 00421125 00421336 00425999 00564770
00420006	00420413
00420276	00420441 00420562
00421016	00564910
00421101	00421500 01478111 50000079 50000096 50000097 50000098 50000099
00421500	00419748 00421887 00422037 01862317
00421790	00421971
00422121	00419112 00419381 00420545 00420871 00422467 00422589 00422731 00422836 00422928 00423416 00425290 01120934
00422134	00422311 00422714 00422823 00424176
00422823	00422444 00422568 00423082 00424317 00424523 00640843
00422928	00423198
00423082	00423330 00423471 00423928 00424078
00423416	00423761 00423896 00424014 00424263 00424350 00424597 00425576 00425816 00425908
00423471	00423641
00424317	00425361
00424523	00424755 00424965 00425165
00424702	00424940 00725051
00425290	00425463
00425999	00426189
00426277	00421020 00426827 00427080 00427187 00427308 00428321 00476424 00476600 00482838 00489333 00496485 00498174 00501969 00502173
00426345	00426726 00427077 00427174 00427357 00427431 00427523 00427660
00426726	00426880
00427308	00427666 00460498 00475488 00476269 00625900
00427776	00488188 00625778
00428003	00428272
00428091	00484968
00428321	00430966 00627205
00428444	00428736 00626484
00428474	00428625 00565801 00565942
00428736	00428867
00428745	00165204 00429190 00429426 00429658 00430183 00430676 00430808 00431421 00431523 00432742 00433003 00449088 00591550
00428966	00430365 00430461 00440513 00640175 00640286 00691426
00429256	00429631 00429804 00429976 00430091 00430222 00501113
00429426	00429520
00429777	00429326 00430554 00431621 00432660 00446996 00447102 00447333 00447655 00448094 00448263 00454901 00455169 00455323 00455976 00456173
00430091	00488280
00430183	00429777 00432142 00448367 00454028 00454197 00454354 00454541 00455463 00455637 00455834 00456411 00456549 03228145 50002051 50002052
00430461	00401079 00433121 00465640 00494037
00430666	00430821
00430910	00431103 00431270 00533434
00430966	00431511 00431606 00431899 00432046 00432137 00432405 00432681 00432790 00432991 00433261 00433595 00434012 00434132 00434288 00436631 00453556 00490839 00495917 00497027
00431621	00432483 00436664 00445646 00448526 00448715 00449352 00452122 00452519 00452819 00452943 00453767 00453915 00454713
00432142	00430910 00432304
00432742	00432866
00433003	00433094
00433261	00432506 00432595 00433445
00433595	00433781 00433903
00434651	00434980 00435755
00435242	00435856 00436039 00436525 00437476 00440138 00445764 00469891 00470717 00471270 00471410 00494265 00535831 01457618
00435386	00435541
00435760	00435966
00435856	00436444
00436039	00436180
00436180	00436308
00436631	00436751
00436664	00252436 00433627 00433727 00433859 00433992 00434204 00434336 00434583 00434731 00434915 00435008 00435760 00436211 00437687 00437860 00439364 00439536 00440063 00440784 00441152 00441303 00443915 00444062 00444186 00444347 00444454 00444705 00444856 00445136 00445521 00459608 50002038
00436897	00437137 00437260 00437353
00437476	01672628
00437696	00437600 00437847 00437964 50000139
00437860	00437998 00438163
00438083	00438258 00480663
00438163	00438339
00438351	00438496
00438600	00438725 00438904
00438616	00411252 00438351 00439092 00439287 00439419 00439512 00445388 00445469 00445560 00483151 00495339 01712737 01713114
00439010	00439207
00439536	00439734
00439665	01840484
00440063	00440179
00440138	00440431 00445671
00440420	00440532
00441099	00440044 00441510 00441729 00441924 00442008 00442125 00442337 00442958 01868923
00441462	00441629 00441791 00441981
00442337	00442550 00442641 00442723 00950379
00442843	00441099
00443221	00443539 00443654 00443847 00444229 00444853 00444941 00445028 00445149
00443847	00443959
00444229	00444072
00444646	00444338 00444528
00445136	00445312
00445269	00218816
00445646	00445785 00446031
00445764	01673353
00445785	00445919
00446031	00446245 00446454 00446618
00446050	00446276
00446362	00426161 00446887 00447203 00447318 00447455 00447530 00447729 00655573
00446618	00446763
00447102	00208480 00208574 00208670 00208884
00447333	00447535
00447655	00447847 00447947
00447862	00449158
00448015	00446050 00446362 00447025
00448230	00448531 00448935 00449036 00449672 01228874
00448715	00448869
00448781	00720420 50000017
00449088	00449224
00449252	00448015 00448230 00449544 00449973
00449352	00449552 00451472 00451738 00451975
00449552	00449898 00450064 00450328 00450672 00450895 00451228
00449672	00449851 00450119
00450119	00448631 00450309 00450432
00450535	00450980 00451176 00451320 00451442 00451706 00451837 00452102 00500874
00451837	00452001
00452122	00452336 00452430
00452184	00443221 00452641 00454501 00454769 00458746 00459860 00459984 00462716 00463353 00465761 00482033 00487133 00492345 00558050 00580256 01720755 01720906 01726067
00452519	00452670
00452641	00497522
00452804	00452949 00453243 00482197
00452943	00453177 00453401 00453582
00453243	00453115
00453431	00735408
00453556	00453976 00454083 00454206 00454401 00471949 00482292 00622024
00454501	00454928
00454769	00454666 00496923
00454901	00455021
00455018	00424136 00455715 00455913 00456027 00456210 00456424 00456563 00456709 00456809 00456908 00457036 00458205 00489913 00641405 01602355 01635250 01635455 01635578 01636187 01677101 01846815
00456659	00456812
00456982	00232465
00457036	00457216 00457338
00457130	00457666 00457794 00459727 00459827 00459926 00460150 00460679 00460806 00460970 00461068 00461161 00461275 00461401 00461497 00529919 50000624
00457479	00457708 00457832 00458000 00458095
00457666	00673464
00458033	00458223 00458391 00458521
00458368	00458637
00458521	50000625 50000626
00458627	50004264
00458954	00459119 00735640
00459119	00459240
00459123	00459238 50000635
00459347	00459496
00459632	00459347
00459926	00460304 00460412 00460568
00459984	00443064 00445269 00460224 00460335 00581211
00460150	00460304
00460650	00400923 00406510 00460986 00461554 00464775 00497762
00461228	00461366
00461554	00461761
00461585	00461778 00462318 00470305
00461778	00462185 00468732 00471977
00461863	00464049 00464450
00462038	00462245 00462388 00501656
00462318	00462651 00462841 00462982 00463482
00462716	00461863 00463036 00463192 00463930 00514894 00544324
00462982	00463215
00463353	00400501 00406673 00460650 00463695 00463813 00496653 00609486 01674231
00463614	00463745
00463745	00464213 00464470 00464759 00464928 00465099 00465278 00465470 00465691 00465891 00466114 00466218 00466389 00466491 00466741 00468309 00468433 00468555 04869541
00464450	00464166
00464775	00461228 00464659 00482444
00465134	00465260 00465367
00465640	00465486
00465761	00409976 00465055 00465134 00466190 00466313 00466561 00466852 01858964
00466491	00466971 00467233 00467348 00467524
00466741	00467671 00467894 00468032 00468176
00466852	00400338 00440790 00462038 00467385 00467516 00467685 00467782 00467945 00468095 00468256 00468496 00468967 00469237 00469594 00472101 00495786 01544040
00468256	00468376
00468496	00468634 00468752
00468732	00468909 00469045 00469204
00468752	00468870
00469204	00469856 00470071 00470184 00572692
00469237	00469461 01214306 01247189
00469415	00469574 00469668 00469762
00469594	00417522 00469801
00469891	00470001
00470089	00470281 00470425 00470570
00470305	00470577 00470729 00471060 00471513 00471770 00471893
00471060	00471276
00471139	00497278
00471513	00471620
00471542	00436897 00455018 00472243 00472505 00472976 00484458 01477665 01704695 01712330
00472071	00472484 00472770 00474462 00474548 00477819 00477929 00478127 00478287 00479622 00479770 00479886 00479979 00480065 00482755 00492786
00472484	00472651
00472610	00453431
00472770	00472951 00473130 05039210 50000682
00473111	00418578 00418793 00470089 00473404 00473549 00473889 00490040 01578016 01605484
00473130	00473413 00473647 00473828 00474183 00474316
00473721	00484149
00474001	00474291 00474461 00474622 00474732 00474863 00474981
00474548	00474813 00474950 00475343 00475424 00475542 00475782 00476131 00476218
00474950	00475235 00811418
00474981	00475123 00475365
00475123	00475284
00475488	00475715 00476013 00476124 00483599
00475542	00475699
00475782	00475915 00476061
00475833	00481620
00476312	00476406
00476598	00476312 00476765 00476851
00476600	00457479 00476915 00477716 00478094 00478840 00479052 00479979 00480481 00481043 00540104
00476851	00477225 00477339 00477462 00477597 00477691
00476992	00426942 00477282 00477538
00477282	00477428
00477716	00477868 00477986
00478440	00478823 00478919 00479016 00479168 00479309 00479413
00478840	00478244 00478405 00478704
00479160	00472363 00476992 00479584
00479413	00479514
00479719	00479160
00479770	00784441 00819948
00479979	00479444 00480207 00480374 00482686
00480065	00480312 00480502 00481099 00481262 00488251 00490495 00490590 00491001 00491121
00480312	00480585 00480675 00480758 00480876
00480876	00480983
00481043	00481177 00481361
00481262	00325752 00481711 00481883
00481711	00482125 00482672
00481883	00482267
00482033	00490373
00482267	00482460
00482755	00482966 00483557 00483656 00483794 00483936 50004551
00482838	00414046 00483299 00483431 00494966 01674865
00482966	00483136 00483296 00483485
00483753	00483900
00483936	00484181 00484294 00484452 00484648 00484777 00485108 00491849
00484149	00484359
00484458	00484604 00779914
00484777	00484923
00484968	00485167 00485491
00485108	00485011 00485403 00485559 00485763 00486495 00486766 00486869 00487749 00487852 00487962
00485167	00485364
00485559	00485959 00486261
00485595	00485888 00486051 00486207 00486299 00486450 00486605 00486774 00487007 00626227
00485959	00486135 07477011
00486495	00486610
00486869	00487065 00487270 00487356 00487630
00487133	00427776 00428091 00428444 00488417
00487356	00487495
00487408	00041768 00487770 00487890 00536690 01231091
00488251	00488126 00488472 00488618 00488837 00489134
00488567	00489046
00488684	00488912 00489186
00488837	00489276 00489418 00489572 00489770 00489929 00490089 00490220
00489333	00406072 00489575 00489783 01474038 01486629
00490373	00490661
00490590	00491314 00491543 00491673 00491849 00492002 00492275 00492428 00492547 00493986 00494087 00494644 00494836 00500041 00500174 00500307 00500487
00491159	01205686
00491314	00493581 00494444 00494564
00491581	00491471 00491793 00492198 01234366
00491673	00495053 00495790 00495869 00499179 00501826 00502400 50000265 50000266
00492002	00496689 00496781 00496908 00497119 00497315 00497677 00497911 00498137 00498592
00492345	00492687 00492800 00492944 00493048 00493157 00493321 00493456 00494684 00494805
00492547	00492969 00493302 00493430 00493807
00493867	00411402 00501787
00494087	00494303 00543815
00494502	00726812
00494644	00494925
00494966	00692561
00495053	00495191 00495415
00495869	00496037
00495917	00496055
00496188	00496453 00496561
00496908	00497507
00497027	00497159
00497522	00497658
00497921	00475833 00481847 00498413 01231225
00498174	00491159 00497921
00498592	00486405 00498350 00498814 00498963 00499021
00498714	00498957 00499117
00499179	00041692 00496188 00499505 00499612 00499726 00501362 00501529 00501709 00620598
00499281	00499510
00499726	00499935 00500598 00500733 00500852 00500941 00501053 00501222
00500104	01187772
00500174	00481448 00481584 00482009
00501826	00502000 00502121 00502300
00502333	00023902 00503131 00503224 00503909 00504030 00516552 00532796 00536866 00564266 00578703 00607679 00608070 00608651 00628262 00638109 00651246 00652168 00671307 00671658 00671763 00681254 00698485 00699089 00703699 00704144 00706845 00718531 00718708 00718960 00719161 00721002 00721361 00721709 00723438
00502400	00502562
00502692	00502904 00503375 00509919 00512462 00512734
00503108	00495586 00503518 00709721
00503459	00498580 00503786 00505038 00510998 00719410 00720303 01467644
00503611	00039445 00039566 00081298 00082055 00082178 00504213 00504369 00504440 00504794 00504966 00505123 00505430 00505588 00505681 00505798 00506904 00507777 00508046
00504030	00504256
00504404	00504573
00504440	00504689
00504706	00504909
00505123	00505274
00505537	00505758 00512000 00611886 01690743
00505798	00506044 00506162 05555979
00505872	00506012 00506118 00506231
00506269	00113917 00506452 00506623
00506398	00508263 00508780 00510062 00538265
00506623	00507516 00507646
00506779	00507401
00506904	00113525 00113693
00507046	00507197 00507376
00507599	00506658 00507092 00507249 00507843 00508150
00507777	00508221 00508441 00508557
00508221	00508343
00508398	00508596
00508780	00508990 00509145
00508925	00408767 00502692 00503108 00509169 00509332 00509451 00509558 00509663
00509295	00509569 00509688 00509840 00513170
00509919	00510453 00510620 00510771 00510953 00511121 00511256 00511429 00511902 00512068
00510062	00509295 00512256 00540739
00510337	00510499 00510623
00510727	00511577
00510998	00505537 00510727 00512157 00512473 00512630 00513250 00519543 00531494 00540576 00549308 00605842 00688152 00688439 00721528 00725531 01007880 01246175 01553614 01555136 01624484 01654572 01694483
00511429	00511628 00511776
00511577	00506398 00511847 00539240 00596144
00511902	00512220 00512330
00512630	00479841 00512983 00513425 00526239 00572787 00725677
00512734	00512999 00513119
00513119	00513230 00513347
00513250	00516106 00539812
00513347	00513496
00513425	00592068
00513665	00514134 00514225 00514333 00514498 00514713 00514820 00515851 00517391 00518487 00518608 00520891 00521002 00691683 00692004 00692690 00742557
00513974	00514283 00514423 00514559 00556500 00572069
00514820	00515224 00515372 00515560 00515662 00515970 00516738
00514894	00515153 00542832 00542989 00553491 00554843
00515892	00515709 00515798 00528513
00515970	00516143 00516514
00516106	00515892 00516262
00516552	00516449
00516738	00516357 00516933 00517062 00517208
00517062	00517297
00517391	00517535
00517401	50000170
00517535	00517684 00517908
00517734	00517197 00517980 00518082 01545865 01547218
00517908	00518008
00518082	00518297
00518162	00518308 00518406
00518436	00517401 00517522 00517621 00700989
00518608	00518769
00518769	00268156 00519040
00519033	00546534
00519040	00519301 00519417 00519627 00520098 00520282 00520453 00520617 00520754
00519247	00519450 00740579
00519543	00727358 50000056 50000057
00519742	00519945 00561647
00519945	00520166 01617276
00520277	00520770 00521178 00521283 00521455 00521939 00522057 00522215 00522671 00523082 00527561 00528375 00532182 00532674 00979094
00520282	00519799 00519930
00521002	00193637 00521308 00521429 00521862 00522038 00522214 00522388
00521429	00521616 00521727 00522591
00522215	00522571 00700826
00522671	00409835 00522959
00522858	00523391 00523866 00525167 00527379 00527713 00527981 00528148 00528304 00529661 00530172 00530280 00530526 00531161 00531481 00531864 00532187 00616416
00523234	00521816
00523422	00472835 00520277 00520982 00523848 00523981 00524123 00524434 01708245
00523477	00523653
00523866	00177453 00524093 00524633 00524765 00524888
00524093	00524316 00524431 00524533
00524123	00524279
00524590	00524745 00525249 00606523
00524888	00525047
00525080	00524590 00524897 50000026
00525378	00525624 00525735 00525851 00526635 00527047
00525511	00525723 00527164
00525723	00525927 00526161 00526382 00526568
00526568	00526759 00526953
00526635	00526031 00526379 00526476 00526908
00527047	00589434
00527203	01685323 01718881
00527377	00689385
00527379	00527497
00527561	00528182
00527864	00528087 00722169
00528304	00528555
00528555	00528443 00528849 00529027 00529260 00529450 00529565
00528650	00201177 00255118 00529048 00529170 00529322 00530210 00530451 00614770 00619197 00716748 01642516
00529322	00529549 00529932 00530071
00529661	00529798
00529679	00529828
00529919	00530057
00530210	00362765
00530280	00530436
00530526	00530645
00530645	00530778 00530912
00530824	00531178 01831413
00531161	00527847 00531323
00531481	00531737 00733507 00733706 00733865
00531494	00531688 01675321 01675463
00531787	00532052 00532355 00532452 00532570 01757328 01757432
00532423	00532671
00532749	00534336 00534531 00534701 00534877 00535106 00535312 00535462 00536548 00536667
00532796	00533263 00534018 00594442
00533379	00494502 00533592 00534420 00535337 00549875 00564109
00534018	00533715
00534420	00534224 00534563 00534801
00535462	00535656
00535682	01704373
00535804	00536039 00536863
00535831	00437696 00438083 00535682 00594188 01726604
00536039	00075964 00535207 00536235 00536761
00536087	00536377
00536235	00536438
00536863	00537041 00537182 00537290
00536866	00536087 00537104 00681108 00681381 00698898 00720710
00537255	00537741 00537862 00726068
00537290	00537526
00537659	00537892 00538792 00540731 00540820
00537892	00538233 00538386 00539423 00539518 00539647 00539727 00539805 00539988 00540083 00540183 00540458 00540558 00540636
00538233	00540316 00540382
00538265	00537255 00537468 00537594 00538725 00538985 00610383 00705520 00742899
00538792	00539035 00539167 00541182
00539240	00539391 00588755
00539423	00539887
00539509	00531787 00539705 00577163 01761948
00540104	00540315 00540419
00540576	00540003
00540739	00541028 00541183 00541362 01690845
00540820	00540981 00541089 00541251
00541028	50000055
00541445	00542706
00541686	00541357 00541480 00542207 00542663 00543267 00543456 00543960 00544133 00546046 00547740 00548323 00549095 00549662 00549784 00549880 00550091 00550276 00550552
00541774	00541445 00542569 00617155 01734282
00541962	00073901 00519033 00542284 00542416 00546749 01731508
00542336	00542492
00542663	00543107 00543373 00543689 00544819
00543473	00543716
00544133	00544491 00544653 00546649 00546835 00547590
00544324	00464280 00544641 00544883 00545006 00545165 00600641
00544819	00545003 00545540
00545003	00545187 00545412
00545347	00450535 00508030 00545801 00545978 01669261 01672156 01691101 01691321 01705579
00545978	00546336 00546433 00548199 01665229 01665336 01667423 01685716 01686423 01689158 01689497
00546046	00546214 00546392
00546392	00546520
00546534	01762186
00546749	00594989
00546944	00096492 00459344 00547164 00547315
00547039	00546908 00547234 00558747
00547164	00545690
00547364	00518879 00519247 00547704 00547843 00548039 00690655 00690810 50000004
00547740	00547908 00548184
00547843	00612137
00547908	00548116 50000190 50000191
00548199	00548424 01672350 01687336
00548323	00545909 00548483 50003187 50003188
00548483	00548654 00548768 00548975
00548543	00548744 00580910 00614988
00548744	00549067 00549164 00549619 00575328 00616376 00616475
00548768	00548882
00549095	00549224
00549164	01702037
00549224	00549427 00549544
00549880	00550188 00550448
00550404	50000022
00550680	00184505 00184645 00550869 00551140
00550869	00551029
00551220	00551654 00551855 00552009 00552089 00553228 00554158 00554652 00554811 00554907 00555567 00556773 00801850
00551242	00550404 00550636 00550772 00551045 00551551 00551672 00551826
00551957	01751966
00552089	00552474 00552663 00552816 00552999
00552303	00552571 00723694
00553000	00517734 00518191 00552181 00552303 00552727 00552866 00591502 00593763 00653247 00721912
00553228	00553493 00553571 00553660 00553751 00553891 00553980 00554069
00553491	00527203 00553715
00554158	00554289
00554194	00553905 00554047 00554494 00716650
00554289	00554447 00554551
00554625	00514743 00556722
00554843	00515285
00554907	00074661 00074804 00075113 00075441 00538490 00538647 00539305 00555891 00556063 00556961 00557242 00557414 00557607 10274793
00555115	00555619 00555732 00555893 00556340 00556587
00555258	00555712
00555567	00555258
00556026	00556186 00687441
00556063	00556240 00556493 00556680
00556722	00554989
00557342	00516869 00516991
00557499	00447862 00557831
00557729	00557995 00558087 00558177
00558050	00331414 00555115 00555417 00555517 00557963 00558412 00558560 00657821 01688073 01689327
00558391	00558585 00558701
00558701	00559132 00559255 00559388 00560004 00560853 00560983 00561164
00558747	00554625
00559253	00559457
00559516	00559709 00559849
00559552	00559253 00560060
00560580	00586541
00560756	00558872 00558976 00559117 00559552 00560484 00560580 00561219 00561375 00570314 00571252 00573480 00573753 00585325
00560983	00559516 00560144 00560394 00560621
00561164	00561436
00561563	00561814 00561931 00562186 00771975 00791599
00561647	00562059
00561791	00561961
00561931	00609574 00649075
00562446	00407541 00408482 00409270 00534921 00535030 00535174 00562981 00563124 00563274 00563424 00563537 00565367 00670668 00671198 01753501
00562588	00562334 00562441
00562765	00562902
00562902	00563114 00566847 00567170 00567300 00567476
00563114	00563576 00563967 00564046 00564117 00564655 00564986 00565102 00566354 00566440 00566782
00563537	00561791
00563576	00563701 00563839
00563742	00508398 00563942
00564117	00564273 00564386 00564461 00564554
00564266	00404997 00562446 00563742 00564954 00565093 00565247 00565489 00570157 00570684 00579701 00589833 00591857 00592223 00594641 00596401 00610889 00617024 00625042 00627736 00627936 00634566 00635987 00644776 00645379 00645820 00653371 00653609 00655324 00659537 00670824 00685329 00686544
00565102	00565252 00565444 00565720
00565444	00565588
00565489	00565685 00566419 00569024 00579423
00565685	00565947 00566099 00566261 00607025
00565801	00566084 00566268
00566440	00566651
00566766	01840295 01841277 01841374
00566847	00562588 00567076
00566991	00372048 00372228 00566613 00567230 00568049
00567466	00567677
00567476	00567600
00567600	50000653
00567704	00568087 00568196 00569013 00569194 00569423 00569850 00569958 00573161
00568049	00568418 00568508 00568905 00704572
00568196	00568642 00568802 00572783 00572904 00573031 00573314 00573444 00573612 00573721 50001009
00568802	00568919
00569024	00569645 00598488 00647197
00569423	00569607 00569733
00570118	00570509 00570628 00570753 00570875 00571284 00571369 00571795 00571937 00573846 00573978
00570157	00569498
00570314	00570483 00586096
00570684	00634420
00570875	00571000 00571137
00571369	00571515 00571637
00571433	00560318 00571962 00572217 00572324 00589641
00571723	00571108 00571433 00574026 01718791
00571937	00469415 00572147 00572225 00572524 00572610
00572225	00572348 00572436
00572942	00573247 00574815 00587063
00573480	00573861 00574499 00580569 00586279
00573978	00574324
00574026	00574669 00574990
00574324	00574481
00574678	00574577 00574902 00575711 00575853 00575939 00576070
00574902	00575208 00575364 00576184 00576606 00576793 00577064 00577166 00577287
00575328	00575515
00575715	00576741 00577669 00578196
00575931	00576155 00576333 00576448
00576184	00576351 00576494
00576606	00577380
00576741	00576593 00580082
00576793	00576935
00577163	00577387
00577495	00577745 00577992 00578215 00578381 00578611 00578743
00577669	00578042 00578397 00578606
00577745	00577896
00577896	00294464
00577992	00578111 50001011
00578196	00719071
00578381	00578506
00578397	00633377
00578703	00578920 00579058 01167662
00578743	00578931 00579162 00580612
00578931	00579072
00579162	00579376 00579742 00579958 00580161 00580429
00579376	00579500
00579423	00567466 00568614 00579817
00579817	00577024
00580082	50000043
00580256	00580448
00580429	00580321
00580569	00580733
00580612	00580801 00581835 00582077 00582602
00580801	00580942
00580942	00581113 00581387 00581685
00581023	00584957 00585109
00581211	00561518 00581587 00583639 00583913 00596526 00596971 00597423 00597745 00597884 00598264 00661487 00691869 00722828 01168351 50000215
00581387	00581287 00581591
00582048	00582266
00582077	00582219 00582343 00582471
00582462	01237834
00582602	00582762 00582998
00582621	00582344
00582762	00582903
00582840	00582048 00583538
00582994	00583232
00583085	00583255 00583338 00594752 00598038 00602201
00583232	00583375
00583338	00459123 00583730 00583827 00583897 00584054 00584130 00584219 00584336 00584453 00585093 00593550 00594429 00594567
00583639	00582462 00584625
00583897	00583984
00583913	00584172 00584305 00584395 50000011
00584336	50001079
00584453	00584600 00584901
00584733	00583793
00585093	00585424 00585523 00585619 00585765 00586129 00586268 00586357 50005895
00585325	00572942 00573336 00585700 00585828 00585963 00720215
00586279	00586445
00586441	00592035 00593220 00740856 09726721
00586701	00587087 00587199 00587304 00587431 00587652 00587845 00588408 00592125 00592521 00592646
00587155	00058325
00587298	00587477
00587304	00587517 09380644
00587652	00588033 00588183 00588260 00588332
00587904	00623049
00588408	00588610 00588753 00589348 00590069 00591037
00588515	00588634
00588753	00589122 00589221 00589685 00589779 00590207 00590363 00590480 00590607 00590738 00590884 00715426
00588755	00539509 00549475 00587904 00588305 00588427 00588515 00643223 01701639 01760027
00589053	00501360 00589249
00589348	00589496 00589590 50001575
00589434	00589053 50000134
00589641	00572479
00589779	00591217 00591327 00591437
00589833	00590217 00590442 00590553 00591365
00590069	00589929
00590553	00590771
00590607	00591647
00591090	00590929 00625671
00591502	00519742 00523234 00590070 00591742 00593320 00593538 00593630 00628126
00592125	00592280 00592401
00592223	00592544
00592685	50000217
00592801	00586701 00593063
00592804	00592685 00593041 00593186 00593428 00594839 00595862
00593220	00593451
00593550	00593716 00594247
00593716	00593886 00593978 00594112
00593763	00593927
00594188	00594016
00594567	00594670 50000636
00594752	00594989 00595769 00596070 00597058 00600817 00601160 00601482
00594989	00595211
00595179	00595382 00595534 01764936
00595211	00595364
00595534	00595718
00595769	00595942 50001342 50001343 50001344
00596070	00596202
00596202	00596517 00596631 00596754 00596873 00596968 05306946
00596526	00522473 00596745 00596849 00597133 00597296
00597058	00597227
00597227	00597368 00597512 00597654
00597654	00597790 00597895
00598038	00598347 00598442 00598605 00598775 00598869 00599329 00599509 00599811
00598488	00541647 00598699
00598605	00600032
00598699	00598839
00598869	00599058 00599185 00600133
00598975	00599443 00599607 00602402 00602914
00599173	00599324
00599329	00600227 00600613 00600721
00599443	00601123 00603280 00697966
00599509	00599638
00599638	00599917
00599940	00599739 00599829 00600208 00600326
00600227	00600392 00600491 50000634
00600817	00600921
00600861	00602022 00720100
00600921	00601046
00601123	00601001 00602303 00603145
00601160	00601272 00601385
00601416	00601582
00601482	00601680 00601893
00601680	00602028
00601722	00601306 00602145 01770511
00602201	00602398 00602550 00602658 00602741 00604176
00602402	00602606 00688901 01676348 01676541 01676962
00602606	00674004 00674118 00674231 00674369 00674476 00674666 00674764
00602811	00602969 00603960 00604081
00602914	00603039
00602969	00603216 00603345 00603537 00603639 00603744
00603280	00689127 01604356
00603511	00603740
00603918	00604153 01540526
00604336	00604652 00604772 00604875 00604983 00605096 00605193 00605314 00605434 00641322
00604530	00603918 01667768
00604655	00604807
00604772	00605643
00604807	01231918
00605303	00605417
00605518	00605701
00605730	00415881 00606005 00606110 00606479 00607051 00607299
00606110	00606214
00606214	00606337
00606341	00567365 00605968 00613501
00606479	00606823 00606920 00609178 00609335 00609454 00609704
00606523	00606341 00606705 00607177
00607025	00606863
00607051	00607207
00607299	00607608 00607693
00607301	00605303
00607420	00607301
00607679	00597534
00607693	00607950 00608072 00608219 00608358 00608707 00608841
00607777	00608482 00609634 00609843 00610047 00610173 00610299 00610465 00610747 00611738 00717811
00608070	00608227
00608227	00533379 00535464
00608358	00608528
00608841	00608987
00609009	00609218
00609840	00610417 00610851 00611021 00611413 00611703 00612083 00612245 00612393 00624599 00626011
00609843	00609956
00610417	00612561 00612706 00614512 00619159 00627012 00823583 00829858
00610592	50000005
00610747	00610592
00610851	00695597 00695744
00610889	00592414 00611049 00722670
00611021	00532025 00615920 00616579 00616808 00616959 00617368 00617536 00621461
00611179	00611324 00611405
00611413	00642567 00642789 00643021 00643288
00611497	00605518
00611703	00615775 00621581 00623798 00623965 00624734 00625655 00630513 00630959 00631461 00633562 00838496 00840564
00611738	00597631
00612137	00605154 00611497 00612955 00613352
00612323	00612609 00612875
00612706	00822230 00822843 00823128 00823799 00824115 00824585 00824818 00824984 00825198 00825407 00825672 00825901 00826095 00826306 00826537 00826666 00826858 00826997 00827195 00827371 00827603 00827766 00828073 00828550 00828754 00828999 00829201 00830294 00830665 00830873 00831107 00831417 00831667 00831855 00832295 00832514 00832863 00833073 00833247 00833705 00834095 00834511 00834714 00835133 00835314 00836395 00836598 00836850 00837059 00837455 00837630 00837805 00837997 00838237 00839113 00839315 00839552 00840379 00840906 00841564 00841692 00842149 00842352 00842661 00842838 00843020 00843229 00843410 00843602 00843840 00844774 00844983 00845154 00845442 00845803 00846038 00846192 00846556 00847140 00847568 00847716 00847911 00848604 00848805 00849268 00849694 00850241 00850708 00850981 00851278 00851620 50001081 50001083
00612955	00613160 00613250
00613686	00613835
00613914	00614144 01703096
00614225	00572620 00614681 00614873 00615688 00615819 00616273 00616572 00616654 00616819 00616908 00653772 00710504
00614512	00821498 00821666 00821937 00824345 00828309 00832107 00833881 00834946 00837244 00838846 00839797 00841070 00841848 00844491 00846347 00848132 00848396
00614914	00615583 00617685 00756240 00756377 00758807 00802886 00802991
00615168	00615325 01821939
00615322	00615447
00615476	00615603
00615920	00616123 00616274
00616416	00522704
00616579	00616711
00616959	00617245
00617024	01215760
00617311	00586792
00617516	00617840 00619708 00619854 00710581
00617685	00618461 00618768 00618923
00617941	00851826 00853846
00618000	00618442 00618611 00618691 00618777 00618946 00709311 00710825
00618075	00618313 00852246 00853508 00854080 00854748 00855530 00857285
00618461	00618654 50001084 50001085
00618946	00619098
00619159	00619330 00803370
00619453	00619629 00619852 00620094
00619852	00758437 50004396
00620094	00620394 00620496 00620675 00620776 00620923 00621040
00620548	00620652
00620765	00621460 00622918
00621298	00643489
00621460	00425047 00621340 00621784 00621875 00626821 00626925 50000160
00621581	00621864 00829406 00840011 00841290 00849983
00621864	00622063
00622063	00622405 00622542 00622737 00623010 00623183 00623403 00623648
00622132	00622811 00642112 01569388 01838645
00622450	00622696
00623193	00591090 00623416
00623416	00623653 00623813 00623913 00624152
00623913	00624036
00623965	00624204 00624305 00624397 00625146
00624230	00624506 00624616 00624932
00624616	00557170 00624790
00624734	00625018
00625042	00625408 00625553 01462616
00625655	00626926 00627257 00627452 00627649 00627831 00628019 00629246 00629424 00629628 00635718 00809401
00625671	50000161
00625900	00626145
